ID,Source,Pred,Monthly Visitors November 2020,Text,Pred123,Pred-101
ID-4677,dailycaller,neutral,10360000,Iran Announces Another Move That Could Mean It’s Closer To Nuclear Capabilities,2,0
ID-4695,dailycaller,neutral,10360000,Search Team Finds French Submarine More Than 50 Years After Disappearance,2,0
ID-4731,dailycaller,negative,10360000,A Fourth American Tourist Dies At Dominican Resorts In 2 Months,3,-1
ID-4770,dailycaller,negative,10360000,Six Killed And Multiple Injured In Deadly Chinese Chemical Plant Explosion,3,-1
ID-4823,dailycaller,neutral,10360000,Trudeau Ejects Whistle-Blowing MPs From Liberal Caucus,2,0
ID-4834,dailycaller,negative,10360000,China Demands Release Of Huawei Executive — After Banning All Canadian Meat Exports,3,-1
ID-4871,dailycaller,neutral,10360000,New Zealand Prime Minister Does ‘Not Understand’ Why US Doesn’t Tighten Gun Laws,2,0
ID-186,dailykos,negative,18880000,"""Trump admin stole at least 18 babies as young as 4 months from migrant families",3,-1
ID-203,dailykos,positive,18880000,White House orders former personnel security director to disobey congressional subpoena,1,1
ID-309,dailykos,neutral,18880000,"""Midday open thread: Measles",2,0
ID-310,dailykos,negative,18880000,Mueller: Report did not exonerate Trump,3,-1
ID-324,dailykos,neutral,18880000,Scientists discover remains of another unknown species of small human in the Philippines,2,0
ID-326,dailykos,neutral,18880000,"""Scientists turn wood into a material that reflects heat",2,0
ID-344,dailykos,neutral,18880000,Trump gets $2.9 million payday earlier this month from mysterious real estate buyer,2,0
ID-506,dailykos,positive,18880000,Sarah Huckabee Sanders is getting a going-away party from the very reporters she lied to nonstop,1,1
ID-596,dailykos,negative,18880000,"""Kamala Harris responds to Alabama abortion ban by raising $160",3,-1
ID-621,dailykos,positive,18880000,Trump's thrilled he's finally got an attorney general willing to sell out the American people,1,1
ID-670,dailykos,negative,18880000,Asylum officers ask court to block Trump program that's 'contrary to the moral fabric of our Nation',3,-1
ID-863,dailykos,neutral,18880000,Trump yet again lies about his family separation policy but gets fact-checked to his face,2,0
ID-864,dailykos,negative,18880000,"""Trump's racist attacks are catnip to the Republican base",3,-1
ID-927,dailykos,neutral,18880000,Amy McGrath raises mammoth $2.5 million in first 24 hours of campaign against McConnell,2,0
ID-929,dailykos,negative,18880000,Another judge blocks Trump admin from ending protections for Haitian immigrants,3,-1
ID-935,dailykos,positive,18880000,Bernie Sanders wins latest Daily Kos Straw Poll in what has become a five-candidate race,1,1
ID-958,dailykos,neutral,18880000,Daily Kos Democratic Straw Poll: May 14 edition,2,0
ID-994,dailykos,negative,18880000,Four things you can do today to fight voter suppression,3,-1
ID-995,dailykos,neutral,18880000,Four years ago today Trump launched his campaign. Media still hasn't figured out how to cover him,2,0
ID-1105,dailykos,neutral,18880000,Presidential candidate Beto O'Rourke releases LGBTQ+ Equality plan,2,0
ID-1205,dailykos,neutral,18880000,"""Trump's campaign tries to clean up his foreign dirt comments a little",2,0
ID-1250,dailykos,neutral,18880000,Black Voters Matter uses Southern tactics to register black Michigan voters during debates,2,0
ID-1320,dailykos,neutral,18880000,Trump colluded with Russia and obstructed justice. Right wing won't care—but independents just might,2,0
ID-1371,dailykos,positive,18880000,Biden unveils health plan doubling down on the Afforable Care Act,1,1
ID-1455,dailykos,negative,18880000,Japanese American internment camp survivors hold protest outside migrant family jail,3,-1
ID-1556,dailykos,negative,18880000,Trump and his allies are conspiring to steal the 2020 elections while Democrats stand idly by,3,-1
ID-1561,dailykos,positive,18880000,Trump's labor secretary insists sweetheart deal for billionaire predator was for the best,1,1
ID-1564,dailykos,positive,18880000,Trump’s FCC votes to end local governments’ ability to regulate and charge cable broadband industry,1,1
ID-1645,dailykos,neutral,18880000,DNC raises the bar for Democrats to qualify for third primary debate,2,0
ID-1658,dailykos,negative,18880000,Federal judge in Oregon to issue temporary injunction blocking 'gag rule' on abortion referrals,3,-1
ID-1708,dailykos,negative,18880000,Michael Cohen claims he's given federal prosecutors new evidence of Trump-related crimes,3,-1
ID-1721,dailykos,positive,18880000,North Carolina Republican Party chair indicted for role in alleged bribery scheme,1,1
ID-1758,dailykos,positive,18880000,Supreme Court Justice Beer will be teaching a summer course in England. Won't that be fun.,1,1
ID-1830,dailykos,neutral,18880000,Daily Kos to partner with Netroots Nation for presidential candidate forum in Philadelphia,2,0
ID-1945,dailykos,positive,18880000,Elizabeth Warren kicks off discussion on saving the Senate and the country—by ending the filibuster,1,1
ID-2040,dailykos,neutral,18880000,"""As the debate dust settles",2,0
ID-2341,dailykos,negative,18880000,Stupid conservatives keep feeding Trump's grift with campaign contributions,3,-1
ID-2409,dailykos,positive,18880000,Giuliani's Sunday talking point: 'There's nothing wrong with taking information from Russians',1,1
ID-2440,dailykos,neutral,18880000,"""Trump signs 9/11 first responder bill with press conference of lies",2,0
ID-2537,dailykos,neutral,18880000,Midday open thread: Iranian prez hints at a seized ship swap; schools for Native children crumbling,2,0
ID-2756,dailykos,negative,18880000,"""China claims to have 'cracked' low cost production of lithium",3,-1
ID-2835,dailykos,negative,18880000,No surprise: States with the most guns have highest rates of domestic violence gun deaths,3,-1
ID-3121,dailykos,positive,18880000,Cartoon: Boeing 737 Max 8 safety guide,1,1
ID-3130,dailykos,neutral,18880000,"""Corporate tax revenue under the GOP tax bill came in 31% below predictions",2,0
ID-3137,dailykos,neutral,18880000,"""Democratic leadership team pushes Nancy Pelosi to begin impeachment",2,0
ID-3169,dailykos,neutral,18880000,Judge gives Missouri's last abortion clinic a few more days to resolve dispute over state license,2,0
ID-3181,dailykos,neutral,18880000,Mitch McConnell doesn't want migrant children at the border to receive humane treatment,2,0
ID-3309,dailykos,neutral,18880000,Democratic lawmaker to drug industry on insulin prices: 'Your days are numbered',2,0
ID-3412,dailykos,neutral,18880000,"""Trump administration considers scaling back its North Korea ambitions",2,0
ID-3428,dailykos,neutral,18880000,"""Washtenaw County",2,0
ID-3432,dailykos,negative,18880000,We can't allow ourselves to forget Russia's attacks on our election,3,-1
ID-3448,dailykos,positive,18880000,"""'Gift from God",1,1
ID-3497,dailykos,neutral,18880000,Trump honors D-Day anniversary by ranting about Nancy Pelosi,2,0
ID-3514,dailykos,negative,18880000,Asylum-seeker falsely accused of gang ties by border officials is reunited with kids after 184 days,3,-1
ID-3553,dailykos,neutral,18880000,"""International Elections Digest: Boris Johnson becomes new UK leader",2,0
ID-3587,dailykos,neutral,18880000,Open thread for night owls: Adam Gopnik takes another look at impeachment of you-know-who,2,0
ID-3588,dailykos,neutral,18880000,Pentagon to 'loosen the rules' on troops at the southern border,2,0
ID-3590,dailykos,neutral,18880000,Philadelphia DA wants state Supreme Court to declare the death penalty unconstitutional,2,0
ID-3597,dailykos,positive,18880000,"""Republicans plan to win House by appealing to women",1,1
ID-3709,dailykos,negative,18880000,Georgia's Republican governor suffering consequences of his reckless abortion action,3,-1
ID-3719,dailykos,neutral,18880000,"""In Canada",2,0
ID-3741,dailykos,neutral,18880000,Morehouse commencement speaker promises to pay off student loans for entire graduating class,2,0
ID-3793,dailykos,negative,18880000,"""Trump is so abhorrent",3,-1
ID-4007,dailykos,negative,18880000,'It didn’t have to be like this': Mom describes toddler's agonizing death after ICE custody,3,-1
ID-4018,dailykos,negative,18880000,"""A migrant girl died in U.S. custody",3,-1
ID-4019,dailykos,neutral,18880000,"""Abbreviated Pundit Round-up: Pay attention to international politics",2,0
ID-4047,dailykos,neutral,18880000,"""DHS head says 'fewer than 1",2,0
ID-4092,dailykos,neutral,18880000,Maurice Mitchell wants you to do more than vote,2,0
ID-4231,dailykos,negative,18880000,"""House voting on contempt for both Barr and McGahn",3,-1
ID-4303,dailykos,negative,18880000,Voting Rights Roundup: Supreme Court deals landmark defeat to foes of partisan gerrymandering,3,-1
ID-4319,dailykos,negative,18880000,Democrats introduce bill to reverse Trump's Muslim ban,3,-1
ID-4398,dailykos,negative,18880000,Climate change worsens plight of endangered right whales,3,-1
ID-4443,dailykos,positive,18880000,"""Trump's glorified rally is forcing the military to sit down with Republicans",1,1
ID-4539,dailykos,neutral,18880000,Chaining yourself to Donald Trump doesn't look like it's turning out to be a good career move,2,0
ID-4572,dailykos,negative,18880000,It's not just Homeland Security: All of government is being bent toward Trump's nationalist whims,3,-1
ID-4575,dailykos,positive,18880000,Live coverage: Robert Mueller testifies before the House Intelligence Committee #2,1,1
ID-4751,dailykos,neutral,18880000,"""Homelessness among Michigan’s children: The problem is far larger",2,0
ID-4786,dailykos,negative,18880000,"""Woman and three small children die at the border",3,-1
ID-4848,dailykos,negative,18880000,Rep. Ocasio-Cortez demands answers about the 'magically added' racist census question,3,-1
ID-4872,dailykos,positive,18880000,New report finds same-day voter registration laws produce a sizable boost in voter turnout,1,1
ID-4989,dailykos,positive,18880000,Trump administration misses census printing deadline after Supreme Court citizenship question ruling,1,1
ID-2,dailymail,negative,366010000,DIY penis enlargements are a 'nationwide problem' in Papua New Guinea,3,-1
ID-33,dailymail,negative,366010000,Furious residents say property developer cut down forest without permission,3,-1
ID-53,dailymail,negative,366010000,"""Illegal immigrant",3,-1
ID-87,dailymail,neutral,366010000,Matt Hancock pledges to end scandal of pensioners being forced to sell their home to pay for care,2,0
ID-88,dailymail,negative,366010000,May warned indicative votes will leave UK with 'Auf Wiedersehen Pet' Brexit that 'no one wants',3,-1
ID-103,dailymail,neutral,366010000,"""New father",2,0
ID-126,dailymail,neutral,366010000,Royal first as Queen appoints her first female as Dean of Chapels,2,0
ID-175,dailymail,positive,366010000,"""Top law firm increases salary for junior solicitors to £100",1,1
ID-223,dailymail,positive,366010000,Local Elections 2019: Row as Scouts do their best to help Tories win,1,1
ID-284,dailymail,negative,366010000,Horror as climber in his 50s plunges to his death while scaling the highest mountain in Ireland,3,-1
ID-320,dailymail,neutral,366010000,RAAF pilots are taught to think of women during bombing operations,2,0
ID-325,dailymail,positive,366010000,Scientists in bid to set up a ‘poo bank’ as stool transplants prove to be effective,1,1
ID-394,dailymail,neutral,366010000,Arsonist gang firebombs 39 cars in a single night over 30-mile stretch of Worcestershire,2,0
ID-404,dailymail,negative,366010000,"""Brazilian gang jokes with knives in video before Paraguay prison riot left 10 dead",3,-1
ID-405,dailymail,neutral,366010000,"""British man",2,0
ID-418,dailymail,negative,366010000,Drug dealer fleeing police on motorbike hit and killed grandmother,3,-1
ID-438,dailymail,neutral,366010000,"""Harriet Wran",2,0
ID-466,dailymail,negative,366010000,MPs blast 'irresponsible' Jeremy Kyle Show over 'fake' lie detector tests,3,-1
ID-471,dailymail,neutral,366010000,Marine Le Pen claims to have been tricked into preforming white-power salute,2,0
ID-488,dailymail,negative,366010000,Parents of South Australian girl killed when Lamborghini careered onto a footpath mourn,3,-1
ID-528,dailymail,neutral,366010000,The Queen makes kings of Spain and Netherlands Knights of the Garter,2,0
ID-566,dailymail,negative,366010000,"""World War One fanatic's collection of bombs and shells is set to fetch £5",3,-1
ID-637,dailymail,neutral,366010000,Girlfriend of man accused of luring girl into abandoned home says he is caring,2,0
ID-672,dailymail,negative,366010000,Baltimore struggling after ransomware cyberhack cripple Baltimore's government computer network,3,-1
ID-698,dailymail,negative,366010000,Crooked mechanic and eBay seller are jailed for repairing wrecked top-of-the-range BMWS,3,-1
ID-729,dailymail,negative,366010000,Help to Buy scheme was abused by thousands of people who did not need a subsidy to get on the ladder,3,-1
ID-930,dailymail,negative,366010000,Anti-trump activists leave behind a mountain of litter after listening to ranting Corbyn blast Trump,3,-1
ID-1069,dailymail,neutral,366010000,Moment paedophile footballer Adam Johnson twisted his ankle as he stumbled out of bar,2,0
ID-1131,dailymail,positive,366010000,Scott Morrison says ‘ni hao’ to voter who replied ‘I’m Korean’ in hilarious election gaffe,1,1
ID-1299,dailymail,neutral,366010000,Robert Kraft sex spa case lives on after Appeals Court agrees to hear state prosecutor's argument,2,0
ID-1374,dailymail,negative,366010000,Boris Johnson is at risk of losing his seat in the next election,3,-1
ID-1463,dailymail,negative,366010000,Kindergarten Cop actor is arrested for public intoxication in Alabama,3,-1
ID-1626,dailymail,negative,366010000,Billionaire heiress Clare Bronfman faints in court after refusing to say Michael Avenatti is lawyer,3,-1
ID-2009,dailymail,negative,366010000,Chinese man swallows his house keys after getting drunk and has to undergo surgery to retrieve them,3,-1
ID-2010,dailymail,negative,366010000,Coles faces FURIOUS backlash over its latest collectables promotion,3,-1
ID-2037,dailymail,negative,366010000,Cricketer Joe Clarke - who sent 'foul' Whatsapp sex texts to rapist Alex Hepburn - plays for club,3,-1
ID-2094,dailymail,negative,366010000,High street giant Boots to ban plastic bags and replace them with brown paper carriers,3,-1
ID-2117,dailymail,negative,366010000,Heart-breaking last moments of three-year-old who died in Christchurch mosque massacre,3,-1
ID-2124,dailymail,neutral,366010000,"""Man",2,0
ID-2134,dailymail,positive,366010000,Rescue team search for British man who vanished after taking a jet ski out to sea in Tenerife,1,1
ID-2135,dailymail,negative,366010000,Scientists 'alarmed' after 13th dead gray whale washes up in Northern California this year,3,-1
ID-2290,dailymail,neutral,366010000,Hunt for tradie who leaned out the window of a moving ute and tried to slap a cyclist on the head,2,0
ID-2291,dailymail,negative,366010000,I'm a Celebrity queen Georgia Toffolo 'dating' shamed banker and ex-Farage aide,3,-1
ID-2303,dailymail,neutral,366010000,"""Lord Winston",2,0
ID-2318,dailymail,positive,366010000,New mother who Jeremy Kyle tried to cheer up with biscuits vanished with baby and partner,1,1
ID-2351,dailymail,negative,366010000,Thousands of taxi drivers sign up against Uber claiming the service has left them bankrupt,3,-1
ID-2457,dailymail,negative,366010000,British Army soldier reprimanded after going on a killing spree during virtual battlefield exercise,3,-1
ID-2462,dailymail,negative,366010000,Five suspected gang members charged after they 'stabbed and carjacked a pregnant school teacher',3,-1
ID-2470,dailymail,negative,366010000,Star Trek actress Marina Sirtis reveals she was molested by her babysitter's teenage sons,3,-1
ID-2493,dailymail,positive,366010000,Baroness Trumpington leaves staff £500 in her will to throw a 'jolly good party',1,1
ID-2500,dailymail,neutral,366010000,"""British Airways pilots' strike gets the go-ahead",2,0
ID-2514,dailymail,neutral,366010000,Extinction Rebellion climate change protests cost police at least £7m,2,0
ID-2585,dailymail,neutral,366010000,Theresa May offers academic Roger Scruton his old job back after false allegations,2,0
ID-2621,dailymail,negative,366010000,Dramatic moment lifeguards take down ‘drunk and abusive’ beachgoer,3,-1
ID-2645,dailymail,neutral,366010000,Mexican chef Ricardo Munoz Zurita posts a video of a fish with plastic inside its gut,2,0
ID-2688,dailymail,neutral,366010000,Duke and Duchess of Sussex set to be given a suite of rooms at Buckingham Palace as a London base,2,0
ID-2690,dailymail,negative,366010000,Flybe is accused of keeping passengers in the dark about their rights to compensation,3,-1
